SiteSource	ItemID	ManufacturerID	ManufacturerCode	ManufacturerName	ProductID	ProductName	ProductDescription	ManufacturerItemCode	ItemDescription	ImageFileName	ItemImageURL	NDCItemCode	PKG	UnitPrice	QuantityOnHand	PriceDescription	Availability	PrimaryCategoryID	PrimaryCategoryName	SecondaryCategoryID	SecondaryCategoryName	CategoryID	CategoryName	IsRX	IsTBD
AIM	10247146	580	10000711	Fabrication Enterprises, Inc.	10028712	FABRICATION CANDO® ROLLS WEDGES & MATS		30-1011	Skillbuilders Wedge, 6" x 20" x 22", Small, 16° Incline  (027359)	i87285.jpg	https://secure.ndc-inc.com/AIMImage/i87285.jpg	FAB 30-1011	ea	92.1300	0	Call for pricing	Mfr. Direct	12	Orthopedic & Physical Therapy	117	Miscellaneous	0		N	N
AIM	10361550	1084	10001289	Safetec of America	10041132	SAFETEC RED Z® POUR-IN POUCHES	Help improve operating room turnover, efficiency, and safety when handling or transporting liquid medical waste with the use of pre-measured solidifier Pour-In Pouches.  The pouches work great with an easy-pour angled design and are ideal for narrow openings of suction canisters.	41131	Red Z, Pour-in Pouch, 1 oz, 100 pch/cs (Available to Continental US & Canada dealers only)			SOA 41131	cs	100.7300	0		Stock Item	18	Safety And Emergency	150	Spill Management	850	Solidifiers	N	N
AIM	10373840	1125	10001343	Soma Technlogies	10042537	SOMA ECG SUPPLIES AND ACCESSORIES		AN2007	NIBP Hose, 2 Tube, Adult/Pedi, Grey Shroud- Submin Male			SMA AN2007	ea	44.7100	0		14-21 Days	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	270	Vital Signs-Accessories	N	N
AIM	10213524	159	52	GF Health Products, Inc.	10025023	GRAHAM FIELD GRAFCO® PEDERSON VAGINAL SPECULUM	Stainless steel.	2862	Pederson Vaginal Speculum, Large 4" x 1"				ea	9.2000	0		Mfr. Direct	7	Instruments	66	GYN	562	Speculum	N	N
AIM	10229311	509	10000660	Bioseal, Inc.	10026984	BIOSEAL DURAHOLDER™ INSTRUMENT PROTECTION SYSTEM	Designed by a leading university hospital to prevent costly damage to their delicate neuro instruments. You will be immediately familiar wit the durable Kimberly-Clark Kimguard Sterilization Wrap that we use to form each DuraHolder™ IPS. Not intended to provide a sterile barrier and should be used in conjunction with an outer wrap or container system. Can be used in your validated PreVac Steam Sterilizer. We recommend a minimum cycle of 270°F for four minutes exposure and 2a0 minutes dry time. As with any product you use in your sterilization system, you should validate that it works in your system. Refer to ANSI/AAMI: ST792006 for guidance.	DURA752/100	DuraHolder Lite, 5" x 12", 100/cs				cs	172.7700	0		Mfr. Direct	21	Surgery/Minor Procedure	183	Miscellaneous	897	Equipment Covers	N	N
AIM	10305270	245	111	Midmark Corporation (Ritter Medical)	10034445	MIDMARK SYNTHESIS™ MOBILE TREATMENT CABINET		M41C.800.KCN	Mobile Treatment Cabinet, (3) 4" Drawers, 8" Drawer, 18" Deep, 3" Casters with Locks, Kydex, Contour Profile, Radiance, Woodgrain				ea	1506.0000	0		Mfr. Direct	10	Equipment & Furniture	96	Cabinetry	649	Miscellaneous storage	N	N
AIM	10331368	89	10000446	Medtronic/Minimally Invasive Therapies Group	10038015	MEDTRONIC BLUNTPORT™ PLUS AUTO SUTURE™ BLUNT TROCAR		179075P	Bluntport™ Plus Trocar, 5mm - 12mm, BluntGrip™ Threaded Anchoring, Single Use, 3/bx (Continental US Only)			USS 179075P	bx	416.9600	0		14-21 Days	7	Instruments	73	General Surgery	552	General/Miscellaneous	N	N
AIM	10369250	1117	10001326	Medgluv, Inc.	10041916	MEDGLUV TUFFSKIN LATEX EXAM GLOVE		MG1215M	Tuffskin Latex Exam Glove, Medium, Tuffskin, Powder-Free, Extended Cuff, Dark Blue, 50/bx, 10 bx/cs			MED MG1215M	cs	69.9000	2		Stock Item	3	Gloves	36	Latex	440	Powder-free Exam	N	N
AIM	10343087	180	10000061	InSource, Inc.	10006047	INSOURCE INJECTABLES, PHARMACEUTICALS, VACCINES & BIOLOGICALS		1279954	Epinephrine Auto-Injector Syringe, 0.3mg, Adult, 2/pk				pk	237.9600	0		Mfr. Direct	14	Pharmaceuticals/OTC	127	Injectables	800	Vaccines	N	N
AIM	10327761	958	10001152	EDM3 Company LLC	10037501	EDM3 STAINS AND REAGENTS		400215	Methelyne Blue, New 4 oz (Item is Non-Returnable) (US Only)	v13645.jpg	https://secure.ndc-inc.com/AIMImage/iv13645.jpg	HCH 400215	ea	31.2200	0		14-21 Days	9	Lab Equipment & Accessories	90	Miscellaneous Analyzers	607	Reagents/Tests	N	N
AIM	10359660	41	79	B Braun Medical, Inc.	37296	B BRAUN PERIPHERAL EXTENSION SETS		470023	Extension Set, Small Bore with Spin-Lock, 120" Length, DEHP-Free, 50/cs (Rx) (Continental US+HI Only)			BBR 470023	cs	232.9800	0		14-21 Days	8	IV Products	77	IV Sets	578	Sets/Extension Sets	Y	N
AIM	10075989	219	75	MADA Medical Products, Inc.	37578	MADA OXYGEN KITS		1630E	685 Liter Aluminum Oxygen Kit, "E" Cylinder, Empty, 1603E Cylinder, 1443-S Adj. Flow Mini-Regulator (2-8 LPM), Nasal Cannula, Cart	i50235.jpg	https://secure.ndc-inc.com/AIMImage/i50235.jpg		ea	167.9500	0		Mfr. Direct	17	Respiratory & Oxygen	143	Oxygen 	0		N	N
AIM	10181016	249	10000133	MJM International Corp.	10019855	MJM SHOWER CHAIRS "100" SERIES OPTIONAL EQUIPMENT		CB-R	Cushion Backrest, Anti-Bacterial Protection, For Models 193, 194, 195, 196				ea	34.4000	0		Mfr. Direct	4	Extended Care/Home Health	40	Bath/Shower Aids	457	Shower Chairs	N	N
AIM	10203599	110	233	Detecto	10034523	DETECTO HEIGHT ROD		DHRWM	Digital Height Rod Wall Mount, Measures up to 6 ft 7"	i81202.jpg	https://secure.ndc-inc.com/AIMImage/i81202.jpg		ea	220.2100	0		Mfr. Direct	10	Equipment & Furniture	99	Measurement Devices	670	Height 	N	N
AIM	10357942	153	10000374	GE Healthcare Technologies	10038211	GE MEDICAL ULTRASOUND ACCESSORIES		H42782LY	Logiq P9 LogiqView (DROP SHIP ONLY) (Continental US Only) (Not Available to Vet or Government Markets) (Pricing Listed is an Estimate and may Change without Prior Notification; Please Contact your GE Sales Rep for an Accurate Price Quote)			GEM H42782LY	ea	1470.5600	0		Drop Ship Only	1	Diagnostic Instruments	30	Ultrasound	272	Accessories/Supplies	N	N
AIM	10341871	258	10000362	Myco Medical	10039264	MYCO RELI® PRO SUTURE		GC884-M	Suture, 0, Redigut, Chromic, Natural, 30", YCT-2, 12/bx			MYC GC884-M	bx	26.3300	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10352499	1049	10001248	Baxter Healthcare Corporation	10040233	BAXTER INJECTABLES & PHARMACEUTICALS		2B0864	Gentamicin Sulfate, 0.9% Sodium Chloride Injection, 120 mg/ 100 ml, Viaflex Plastic Container, Liquid Premix, 24/cs (Rx) (Continental US Only, Excluding IN and ND) (Product Access Restricted. Check with your sales rep to verify eligibility)			BAX 2B0864	cs	100.9300	0		14-21 Days	1071	Pharmaceutical/RX	1068	Injectables	0		Y	N
AIM	10376910	530	10000685	Cytiva	10042790	CYTIVA PALL ACROPREP™ FILTER PLATE		5084	AcroPrep™ 384-well Filter Plates, 100µL, 1.2µm, Supor™ Membrane, Long Tips, Natural, 10/pk			GBS 5084	pk	503.6400	0		14-21 Days	9	Lab Equipment & Accessories	1062	Multiwell Plates	0		N	N
AIM	10019088	143	244	Exel Corporation	10002204	EXEL LUER LOCK SYRINGE WITH NEEDLE	Latex free.	26101	Syringe & Needle, Luer Lock, 3cc, Low Dead Space Plunger, 23G x 1", 100/bx, 10 bx/cs (36 cs/plt) (Temporarily Unavailable for Sale into Canada – Heal Canada Licensing for EXEL products are currently inactive – ETA 7/1/23 for updated Licensing.)	i03204.jpg	https://secure.ndc-inc.com/AIMImage/i03204.jpg	EXE 26101	cs	60.5800	27		Stock Item	11	Needles & Syringes	109	Syringe/Needle Combo's	722	Syringe /Needle Combo Standard	N	N
AIM	10353359	191	261	Cardinal Health	10020010	CARDINAL HEALTH SHARPSAFETY™ CARTS & FLOOR BRACKETS	One-handed disposal.  Lids lift or slide open easily with foot-operated pedal.  Lids may remain closed when not in use to reduce exposure to contents and Type 1 violations.  Ergonomic handle is telescopic when transporting and retractable when stationary.  Heavy containers can be removed from the side with minimal lifting.  OSHA 29 CFR 1910.130, "During use, sharps disposal containers must be maintained upright throughout use".	8993H	Rolling Cart for use with Large Volume Container, 30 gal., Wheels, 1/cs (Continental US Only)			CHC 8993H	cs	133.8100	0		14-21 Days	6	Infection Control	61	Sharps/Waste Containers	0		N	N
AIM	10370809	932	10001120	Capsa Healthcare	10040634	CAPSA HEALTHCARE M-SERIES MEDICATION CART & ACCESSORIES		AC-600078	AC-Sharps Locking Cabinet, w/Inserts, Sage/Kend (DROP SHIP ONLY)			CAP AC-600078	ea	55.3500	0		Drop Ship Only	10	Equipment & Furniture	97	Carts	653	Procedure/Specialty	N	N
AIM	10114196	2	1	3M Health Care	10010678	3M™ STERI-DRAPE™ INSTRUMENT POUCH	Sterile, plastic pouches used to organize and secure instruments on the sterile field. Adhesive strips on each end of the pouch hold it in place.	1018	Instrument Pouch Holds Standard Size Instruments, 7" x 11", 2 Compartments, 2 Adhesive Strips, 10/bx, 4 bx/cs (Continental US+HI Only)	v16736.jpg	https://secure.ndc-inc.com/AIMImage/iv16736.jpg	MMM 1018	cs	109.4800	0		14-21 Days	21	Surgery/Minor Procedure	183	Miscellaneous	896	Miscellaneous Products	N	N
AIM	10195935	88	10000398	Medtronic/Minimally Invasive Therapies (MIT)	10018878	MEDTRONIC BRONCHO-CATH® ENDOBRONCHIAL TUBE	Double lumen design permits an airtight seal of the trachea and one bronchus. Color-coded cuff, pilot balloons, and proximal lumens help identify bronchial and tracheal lumens. Supplied with stylet in place to help tube maintain shape for easier intubation. Packaged with two double swivel connectors, suction ports, Carlens tube adapter and two extra-long suction catheters. Smooth transition inner lumens allow easy passage of bronchoscopes. Standard features: high-volume low-pressure cuff, atraumatic molded tip, radiopaque marker, piot balloons with mechanical self-sealing valve. Large ventilatory lumens feature small O.D. Bronchial tip modification simplify intubation and help prevent bronchial tip occlusion.	125035	Endobronchial Tube, 35FR, Left, 1/bx (Continental US Only)	I10837.jpg	https://secure.ndc-inc.com/AIMImage/I10837.jpg	MAL 125035	bx	99.9600	13		14-21 Days	21	Surgery/Minor Procedure	192	Tubes/Airways	934	Miscellaneous	N	N
AIM	10243231	157	10000173	GOJO Industries, Inc.	10028246	GOJO ADX-12™ HANDWASH		8821-03	Hand & Shower Wash, Clear & Mild, Foam, 1250mL, 3/cs (192 cs/plt)	i61093.jpg	https://secure.ndc-inc.com/AIMImage/i61093.jpg	GOJ 8821-03	cs	43.3000	84		Stock Item	6	Infection Control	62	Soaps	532	Foam	N	N
AIM	10350065	2	1	3M Health Care	10031892	3M™ ARIZANT BAIR HUGGER™ ACCESSORIES & REPLACEMENT PARTS		96753	Replacement Filter, Bair Hugger 675 Series, Model 96753, 1/cs (Continental US+HI Only)			MMM 96753	cs	48.1500	0		14-21 Days	21	Surgery/Minor Procedure	183	Miscellaneous	896	Miscellaneous Products	N	N
AIM	10371465	32	10000289	Amsino International, Inc.	10036061	AMSINO AMSAFE® MICROCLAVE® CLEAR NEEDLESS SYSTEM		MR4001	MicroClave® Clear Needle-free Pressure Infusion (400psig) Connector, 0.04 ml, 100/cs			AMS MR4001	cs	177.2200	0		14-21 Days	21	Surgery/Minor Procedure	183	Miscellaneous	896	Miscellaneous Products	N	N
AIM	10373567	191	261	Cardinal Health	10037579	CARDINAL HEALTH PROCEDURE DRAPES		9447	EENT Surgical Split Drape, Large, 77" x 124", Sterile, 8/cs (Continental US Only)			CHC 9447	cs	68.1500	1		Stock Item	21	Surgery/Minor Procedure	179	Drapes/Towels	877	General/ OR	N	N
AIM	10343898	1020	10001220	Cables and Sensors	10039551	CABLES AND SENSORS ECG TRUNK CABLES		TL-25960	ECG Trunk Cable, 5 Leads, Spacelabs Compatible w/ OEM: 7271, 700-0008-06, CBT-05MC-10CT-0021, 55, CB-61596R, 63584, KEC016, 7271 (DROP SHIP ONLY) (Freight Terms are Prepaid & Added to Invoice - Contact Vendor for Specifics)	v19611.jpg	https://secure.ndc-inc.com/AIMImage/iv19611.jpg	CAB TL-25960	ea	45.4500	0		Drop Ship Only	1	Diagnostic Instruments	25	Cardiology	229	ECG Accessories	N	N
AIM	10159938	32	10000289	Amsino International, Inc.	10016916	AMSINO AMSURE® PVC INTERMITTENT CATHETER	Designed for your patient's specific needs. Sterile and latex free.	AS861618	Urethral Catheter, 16", Male, 18FR, 50/cs	i10551.jpg	https://secure.ndc-inc.com/AIMImage/i10551.jpg	AMS AS861618	cs	18.2700	10		Stock Item	22	Urology	195	Catheters	988	Urethral/Intermittent	N	N
AIM	10238739	89	10000446	Medtronic/Minimally Invasive Therapies Group	10020329	MEDTRONIC DEVICES PLAIN GUT SUTURES	PLAIN GUT sutures are absorbable sterile surgical sutures composed of purified connective tissue (mostly collagen) derived from the serosal layer of beef (bovine) intestines. They are packaged in a solution of 89% isopropanol, 10% water and 1% triethanolmaine. The manufacture of catgut raw material, consisting of long ribbons of highly selected serosal tissue, ensures: Purity of collagen for optimal tensile strength and in-vivo performance; Suture smoothness to facilitate knot run-down and knot strength, due to electronic polishing of each strand. PLAIN GUT sutures are indicated for use in general soft tissue approximation and/or ligation, including use in ophthalmic surgery, but not in cardiovascular or neurological surgery.	SG810	Suture, Reverse Cutting, Size 3-0, 30", Needle C-14, 3/8 Circle, 3 dz/bx (Continental US Only)			USS SG810	bx	277.8100	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10305157	489	10000645	Novum Medical Products, LLC	10026527	NOVUM CRIB MATTRESSES		NB-LNX22	Mattress, Lifenest, Bassinet, 26" X 12.4" X 2.3"				ea	160.5900	0		Mfr. Direct	4	Extended Care/Home Health	41	Beds & Bedding	462	Mattresses	N	N
AIM	10300438	853	10001011	ASE Technology, Inc	10034439	ASE DIRECT DELL TONER CARTRDIGES		330-1433 / 330-1392	(Brand Name) Cartridge 2130CN / 2135CN HIGH CAPACITY PAGE FIELD 2,500 1-magenta ctg				ea	121.4400	0	Brand Name Pricing	Mfr. Direct	10	Equipment & Furniture	104	Office Furniture	1069	Software/Office Services	N	N
AIM	10326819	245	111	Midmark Corporation (Ritter Medical)	10037453	MIDMARK FIXED ARMBOARD		9A179002-866	Fixed Armboard, UltraFree Dark Linen				ea	1063.4000	0		Mfr. Direct	10	Equipment & Furniture	100	Miscellaneous	684	Miscellaneous	N	N
AIM	10335835	991	10001161	Convatec	10038466	CONVATEC ACTIVELIFE® ONE-PIECE DRAINABLE POUCH		400599	One-Piece Drainable Pouch with Cut-to-Fit Durahesive Skin Barrier, Tape Collar, 12" Pouch with 1-Sided Comfort Panel, Tail Clip, Opaque, 3/4" - 2 1/2" Stoma Opening, 10/bx (Continental US Only)	v15317.jpg	https://secure.ndc-inc.com/AIMImage/iv15317.jpg	CVT 400599	bx	39.3800	4		Stock Item	4	Extended Care/Home Health	44	Incontinence 	483	Ostomy	N	N
AIM	10367135	49	209	BD	10018596	BD VACUTAINER® PLUS PLASTIC BLOOD COLLECTION TUBES (HEPARIN)	A safer method for blood collection. Plastic tubes reduce the risk of tube breakage and specimen spillage. Disposal of plastic tubes is safe, simple and in accordance with EPA guidelines.	368037	Vacutainer® Venous Blood Collection Tube, Plasma, Sodium Heparin Additive, 13 x 75 mm, 4 ml, Green, Hemogard™ PET Closure, 1000/cs (Temp Sensitive; Non-Returnable) (Continental US Only) (Drop Ship Requires Pre-Approval)			BEC 368037	cs	354.7400	0		14-21 Days	9	Lab Equipment & Accessories	91	Blood Collection Products	620	Tubes  	N	N
AIM	10179368	191	261	Cardinal Health	10019288	CARDINAL HEALTH COMMODE SPECIMEN COLLECTION SYSTEMS	Ideal collection unit for urine and stool samples or kidney stones.  Wide lip and firm base helps prevent splashing, spilling, and tipping.  Clearly marked gradients are easy to read.	2400SA	Commode Specimen Container, Lid, 60/cs (Continental US Only)			KEN 2400SA	cs	123.7800	39		Stock Item	9	Lab Equipment & Accessories	94	Sample Collection & Processing	644	Specimen Cups/Collectors	N	N
AIM	10210132	448	10000598	BR Surgical, LLC	10024379	BR SURGICAL WORLD GRADE INSTRUMENTS		WG24-18414	Mayo Hegar Needle Holder, 5" TC				ea	52.5800	0		Mfr. Direct	7	Instruments	73	General Surgery	552	General/Miscellaneous	N	N
AIM	10243181	289	106	PDI - Professional Disposables, Intl.	10028391	PDI SANI-CLOTH® AF3 GERMICIDAL DISPOSABLE WIPE	Designed to make surface disinfection more efficient for staff and pleasant for patients. Alcohol and fragrance free formula. Alcohol free makes it ideal for use on sensitive equipment. Fragrance free makes it ideal for use around patients and staff, even those with respiratory sensitivities. Effective against 44 clinically relevant microorganisms in 3 minutes, including Multi-Drug Resistant Organisms (MDROs), Bloodborne Pathogens, TB and viruses. Compatible with a broad range of hard, non-porous surfaces and equipment commonly found in healthcare environments. Meets CDC, OSHA and CMS Tag F441 guidelines.	P13872	AF3 Germicidal Disposable Wipe, Large, 6" x 6¾", 160/canister, 12 can/cs (30 cs/plt) (091237) (US Only)	v13328.jpg	https://secure.ndc-inc.com/AIMImage/iv13328.jpg	PDI P13872	cs	66.7500	565		Stock Item	6	Infection Control	63	Surface Wipes	0		N	N
AIM	10318984	29	10	American Diagnostic Corporation	10036853	ADC ADSTATION™ OTOSCOPE/OPHTHALMOSCOPE WALL SYSTEM		5611X-346X7W	Adstation™ Otoscope, Xenon, Throat-Xenon, 429, Clock Aneroid, Disposable Specula, WB				ea	693.9700	0		Mfr. Direct	1	Diagnostic Instruments	27	Illuminators	239	Diagnostic Sets/Systems	N	N
AIM	10361771	372	203	TIDI Products, LLC	10041182	TIDI POSEY BELTS		5550B	Posey Restraint Strap, One Size Fits Most, w/ Hook and Loop Closure, 1-Strap (Continental US + HI Only)	v22256.jpg	https://secure.ndc-inc.com/AIMImage/iv22256.jpg	TID 5550B	ea	24.7800	1		Stock Item	4	Extended Care/Home Health	46	Patient Mobility	499	Restraints	N	N
AIM	10091200	248	88	Integra Miltex	10007056	MILTEX POTTS-SMITH DRESSING FORCEPS	Serrated.	6-159	Dressing Forceps, 12"				ea	82.0800	0		Mfr. Direct	7	Instruments	73	General Surgery	556	Forceps	N	N
AIM	10235346	29	10	American Diagnostic Corporation	10010849	ADC PRO'S COMBO III POCKET ANEROID KIT	Heavily chrome plated pocket aneroid (DIAGNOSTIX™ 700) with luminescent dial provides day-in day-out dependability. ADCUFF™ nylon cuff with ADC's proprietary Size Guide™ marking system. Color coordinated matching professional ADSCOPE™ 603 stethoscope. Combination adult size chestpiece precisely machined to exacting tolerance from surgical stainless steel for outstanding performance and rugged durability. Extra large, color-matched, dual pocket carry case measures 10" x 6" x 3". Ideal for nurses, PA's, and EMT's. Lifetime quality performance guarantee on ADSCOPE™ 603. Assembled, inspected, and packaged in the U.S.A. from foreign components. Three year inflation system warranty. Lifetime calibration warranty.	778-603-11ARB	Pocket Aneroid/ Scope, Royal Blue, Latex Free (LF)	i09115.jpg	https://secure.ndc-inc.com/AIMImage/i09115.jpg		ea	64.9400	0		Mfr. Direct	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	256	Blood Pressure	N	N
AIM	10150629	41	79	B Braun Medical, Inc.	10015364	B BRAUN ULTRASITE® IV ADMINISTRATION/EXTENSION SETS		473997	Filtered Extension Set, 1.2 Micron Filter, ULTRASITE Valve Injection Site 6" Above Distal End, SPIN-LOCK Connector, DEHP-Free, Latex Free (LF), 4.5mL Priming Volume, 16"L, 50/cs (Rx) (Continental US+HI Only)	i41548.jpg	https://secure.ndc-inc.com/AIMImage/i41548.jpg	BBR 473997	cs	202.1800	0		14-21 Days	8	IV Products	77	IV Sets	578	Sets/Extension Sets	Y	N
